8493	2	1	0	( located in Astapor and whose last was Battle of the Bastards )	:Battle_of_the_Bastards,:Astapor	:Yezzan_zo_Qaggaz
8494	1	0	0	are of Ironborn culture	:Ironborn	:Theon_Greyjoy,:Balon_Greyjoy,:Yara_Greyjoy,:Iron_Islands,:Rodrik_Greyjoy,:Maron_Greyjoy,:Euron_Greyjoy,:Dagmer,:Kingdom_of_the_Isles_and_Rivers,:Alannys_Greyjoy,:Kingdom_of_the_Iron_Islands,:Aeron_Greyjoy,:Harren_Hoare,:Adrack_Humble,:Lorren,:Ralf_Kenning,:Drennan,:Urzen,:Harwyn_Hoare,:Gelmarr,:Vickon_Greyjoy,:Dalton_Greyjoy,:Qhorwyn_Hoare,:Drowned_Priest
8495	2	1	0	( what Jonothor Darry is the side two commander of and end is Assault on Dragonstone )	:Jonothor_Darry,:Assault_on_Dragonstone	:Robert's_Rebellion
8496	3	1	0	( killed by Trial by Seven of Duncan the Tall and preceded are of Valyrians culture )	:Valyrians,:Trial_by_Seven_of_Duncan_the_Tall	:Baelor_Targaryen_(son_of_Daeron_II)
8497	1	0	0	founded by Durran Godsgrief	:Durran	:The_Stormlands,:Storm's_End,:Kingdom_of_the_Stormlands
8498	1	0	0	father of Hollys Umber	:Hollys_Umber	:Tyrek_Tallhart
8499	2	1	0	( what Mace Tyrell is the side one commander of and what Paxter Redwyne is the side one commander of )	:Mace_Tyrell,:Paxter_Redwyne	:Siege_of_Storm's_End
8500	1	0	0	whose death episode is The Winds of Winter	:The_Winds_of_Winter	:Walder_Frey,:Tommen_Baratheon,:Mace_Tyrell,:Loras_Tyrell,:Kevan_Lannister,:Lothar_Frey,:Margaery_Tyrell,:Walder_Rivers,:Lancel_Lannister,:Lyanna_Stark,:High_Sparrow,:Pycelle
8501	1	0	0	whose spouse is Randyll Tarly	:Randyll_Tarly	:Melessa_Tarly
8502	1	0	0	what followed Trial by Seven of Maegor Targaryen	:Trial_by_Seven_of_Maegor_Targaryen	:Burning_of_the_Sept_of_Remembrance
8503	1	0	0	first side force of Assault on the Dreadfort	:Assault_on_the_Dreadfort	:Northmen,:Theon_Greyjoy
8504	1	0	0	side two commander of Battle of the Redgrass Field	:Battle_of_the_Redgrass_Field	:Daemon_I_Blackfyre,:Aegor_Rivers
8505	1	0	0	whose death episode is The Lion and the Rose	:The_Lion_and_the_Rose	:Joffrey_Baratheon,:Axell_Florent,:Tansy
8506	2	0	0	family of whose family is Little bird	:Sansa_Stark	:Daenerys_Targaryen,:Eddard_Stark,:Tyrion_Lannister,:Ramsay_Bolton,:Aerys_II_Targaryen,:Robb_Stark,:Arya_Stark,:Sansa_Stark,:Bran_Stark,:Rhaegar_Targaryen,:Drogo,:Catelyn_Stark,:Rickon_Stark,:Viserys_Targaryen,:Lyanna_Stark,:Rickard_Stark,:Rhaella_Targaryen,:Brandon_Stark_(son_of_Rickard),:Benjen_Stark,:Ygritte,:Aegon_Targaryen_(son_of_Rhaegar),:Rhaenys_Targaryen_(daughter_of_Rhaegar),:Talisa_Stark,:Rhaego
8507	3	0	0	whose first side is who is a ruler of located in Westeros	:Westeros	:War_of_the_Five_Kings,:Liberation_of_Slaver's_Bay,:Destruction_of_the_Great_Sept_of_Baelor,:Robert's_Rebellion,:Conflict_Beyond_the_Wall,:War_of_Conquest,:Battle_of_the_Bastards,:Red_Wedding,:Dance_of_the_Dragons,:Battle_of_the_Blackwater,:Battle_of_the_Trident,:Battle_of_Castle_Black,:Battle_of_Ironrath,:Greyjoy_Rebellion,:Coup_in_Dorne,:Second_Siege_of_Meereen,:Massacre_in_the_Red_Keep,:Andal_Invasion,:Sack_of_King's_Landing,:Siege_of_Meereen,:Second_Siege_of_Riverrun,:Uprising_in_Meereen,:Battle_of_Winterfell,:Massacre_at_Hardhome,:Assassination_at_Winterfell,:Battle_at_the_Mummer's_Ford,:Assassination_of_Renly_I,:Massacre_of_the_Khalar_vezhven,:Forrester-Whitehill_conflict,:Riot_of_King's_Landing,:Battle_of_the_Bells,:Purple_Wedding,:Sack_of_Winterfell,:Assassinations_at_the_Twins,:Battle_of_Yunkai,:Battle_of_the_Whispering_Wood,:Ambush_at_the_Harbor,:Execution_of_Eddard_Stark,:Raid_on_Craster's_Keep,:War_of_the_Ninepenny_Kings,:Showdown_at_the_Tower_of_Joy,:Field_of_Fire,:Assassination_of_Ethan_Forrester,:Century_of_Blood,:Surrender_of_Moat_Cailin,:Standoff_at_the_Great_Sept_of_Baelor,:Liberation_of_Harrenhal,:Unification_of_the_North,:Battle_of_the_Green_Fork,:Massacre_in_King's_Landing,:Burning_of_Harrenhal,:Fall_of_Winterfell,:Battle_of_Stone_Mill,:Capture_of_Riverrun,:Battle_of_Oxcross,:Battle_of_the_Camps,:Assassination_at_the_Tower_of_the_Hand,:Capture_of_the_Whitehill_Garrison,:Sack_of_Astapor,:Raid_by_the_Gods_Eye,:Siege_of_Riverrun,:Nymeria's_War,:Battle_of_the_Yellow_Fork,:Conquest_of_Dorne,:Mutiny_at_Craster's_Keep,:Sack_of_Tumbleton,:Surrender_of_the_Crag,:Sack_of_Ashemark,:Battle_of_the_Fist_of_the_First_Men,:Assault_on_the_Dreadfort,:Raid_on_Torrhen's_Square,:Battle_of_Ashford,:Battle_of_the_Redgrass_Field,:First_Trial_by_Combat_of_Tyrion_Lannister,:Second_Battle_of_Deepwood_Motte,:Last_Storm,:Sack_of_Mole's_Town,:First_Dornish_War,:Battle_of_Summerhall,:Battle_of_the_Seven_Stars,:Faith_Militant_raid_on_the_Red_Keep,:Burning_of_the_Sept_of_Remembrance,:Vulture_Hunt,:Sack_of_Lannisport,:Fall_of_Moat_Cailin,:Fall_of_the_Night's_King,:Liberation_of_Stone_Hedge,:First_Battle_of_Deepwood_Motte,:Defiance_of_Duskendale,:Skirmish_at_the_Tuttle_Farm,:Liberation_of_Raventree_Hall,:Siege_of_Great_Wyk,:Battle_of_the_Golden_Tooth,:Thousand_Years_War,:Siege_of_Old_Wyk,:Reyne_Rebellion
8508	3	1	0	( whose first side is House Lannister and what is after battle of War of the Five Kings )	:House_Lannister,:War_of_the_Five_Kings	:Destruction_of_the_Great_Sept_of_Baelor,:Battle_of_the_Blackwater,:Battle_at_the_Mummer's_Ford,:Riot_of_King's_Landing,:Execution_of_Eddard_Stark,:Battle_of_the_Green_Fork,:Assassination_at_the_Tower_of_the_Hand,:Siege_of_Riverrun
8509	3	1	1	( located in located in Essos and what was preceded by Greyjoy Rebellion )	:Greyjoy_Rebellion,:Essos	:Liberation_of_Slaver's_Bay
8510	1	0	0	child of Eddard Stark	:Eddard_Stark	:Jon_Snow,:Robb_Stark,:Arya_Stark,:Sansa_Stark,:Bran_Stark,:Rickon_Stark
8511	1	0	0	allegiance of Jeor Mormont	:Jeor_Mormont	:Night's_Watch,:House_Mormont
8512	3	0	0	predecessor of whose last was Cley Cerwyn appeared in	:Cley_Cerwyn	:Tyrion_Lannister,:Stannis_Baratheon,:Joffrey_Baratheon,:Tywin_Lannister,:Hand_of_the_King,:Jon_Arryn,:Edmure_Tully,:Riot_of_King's_Landing,:Rickard_Stark,:Luthor_Tyrell,:Master_of_Coin,:High_Septon_(After_the_riot_of_King's_Landing)
8513	2	0	0	what followed what War of the Five Kings is a conflict of	:War_of_the_Five_Kings	:Destruction_of_the_Great_Sept_of_Baelor,:Battle_of_the_Bastards,:Red_Wedding,:Battle_of_the_Blackwater,:Battle_of_Castle_Black,:Coup_in_Dorne,:Second_Siege_of_Riverrun,:Battle_of_Winterfell,:Massacre_at_Hardhome,:Assassination_at_Winterfell,:Battle_at_the_Mummer's_Ford,:Assassination_of_Renly_I,:Riot_of_King's_Landing,:Second_Trial_by_Combat_of_Tyrion_Lannister,:Purple_Wedding,:Sack_of_Winterfell,:Assassinations_at_the_Twins,:Battle_of_the_Whispering_Wood,:Execution_of_Eddard_Stark,:Assassination_of_Ethan_Forrester,:Surrender_of_Moat_Cailin,:Standoff_at_the_Great_Sept_of_Baelor,:Liberation_of_Harrenhal,:Battle_of_the_Green_Fork,:Massacre_in_King's_Landing,:Fall_of_Winterfell,:Battle_of_Stone_Mill,:Assassination_of_Myrcella_Baratheon,:Capture_of_Riverrun,:Battle_of_Oxcross,:Court_trial_of_Tyrion_Lannister,:Battle_of_the_Camps,:Assassination_at_the_Tower_of_the_Hand,:Raid_by_the_Gods_Eye,:Siege_of_Riverrun,:Battle_of_the_Yellow_Fork,:Surrender_of_the_Crag,:Sack_of_Ashemark,:Assault_on_the_Dreadfort,:Assassination_of_Balon_Greyjoy,:Second_Battle_of_Deepwood_Motte,:Sack_of_Mole's_Town,:Fall_of_Moat_Cailin,:Liberation_of_Stone_Hedge,:First_Battle_of_Deepwood_Motte,:Kingsmoot,:Skirmish_at_the_Tuttle_Farm,:Liberation_of_Raventree_Hall
8514	2	0	0	what was preceded by took place in Dorne	:Dorne	:Century_of_Blood,:Blackfyre_Rebellion
8515	3	1	1	( first episode is episode where Mycah died and whose title is Knighthood )	:Knighthood,:Mycah	:Ilyn_Payne
8516	2	0	0	battle of what was concurrent with Conflict Beyond the Wall	:Conflict_Beyond_the_Wall	:Destruction_of_the_Great_Sept_of_Baelor,:Battle_of_the_Bastards,:Red_Wedding,:Battle_of_the_Blackwater,:Battle_of_Castle_Black,:Battle_of_Ironrath,:Second_Siege_of_Meereen,:Siege_of_Meereen,:Second_Siege_of_Riverrun,:Uprising_in_Meereen,:Battle_of_Winterfell,:Assassination_at_Winterfell,:Battle_at_the_Mummer's_Ford,:Assassination_of_Renly_I,:Massacre_of_the_Khalar_vezhven,:Second_Trial_by_Combat_of_Tyrion_Lannister,:Purple_Wedding,:Sack_of_Winterfell,:Assassinations_at_the_Twins,:Battle_of_Yunkai,:Battle_of_the_Whispering_Wood,:Raid_on_Craster's_Keep,:Surrender_of_Moat_Cailin,:Liberation_of_Harrenhal,:Battle_of_the_Green_Fork,:Fall_of_Winterfell,:Battle_of_Stone_Mill,:Capture_of_Riverrun,:Battle_of_Oxcross,:Battle_of_the_Camps,:Assassination_at_the_Tower_of_the_Hand,:Sack_of_Astapor,:Raid_by_the_Gods_Eye,:Siege_of_Riverrun,:Siege_of_Astapor,:Battle_of_the_Yellow_Fork,:Surrender_of_the_Crag,:Sack_of_Ashemark,:Assault_on_the_Dreadfort,:Raid_on_Torrhen's_Square,:Assassination_of_Balon_Greyjoy,:Second_Battle_of_Deepwood_Motte,:Fall_of_Moat_Cailin,:Liberation_of_Stone_Hedge,:First_Battle_of_Deepwood_Motte,:Liberation_of_Raventree_Hall,:Battle_of_the_Golden_Tooth
8517	3	1	1	( first episode is episode Lyanna Mormont first appeared in and those allied with Brotherhood Without Banners )	:Lyanna_Mormont,:Brotherhood_Without_Banners	:Lem,:Gatins,:Morgan
8518	3	1	1	( whose sibling is first episode is Winter Is Coming and whose sibling is Rickon Stark )	:Winter_Is_Coming,:Rickon_Stark	:Jon_Snow,:Robb_Stark,:Arya_Stark,:Sansa_Stark,:Bran_Stark
8519	2	0	0	whose child is is in The Twins	:The_Twins	:Walder_Frey,:Roslin_Tully,:Edmure_Tully,:Joyeuse_Frey,:Kitty_Frey
8520	3	1	1	( family of of species Dragons and is in Lhazar )	:Dragons,:Lhazar	:Drogon,:Viserion,:Rhaegal
8521	3	0	0	battle of what was followed by what was followed by Assassination of Jon Arryn	:Assassination_of_Jon_Arryn	:Battle_of_the_Trident,:Sack_of_King's_Landing,:Siege_of_Storm's_End,:Battle_of_the_Bells,:Showdown_at_the_Tower_of_Joy,:Battle_of_Ashford,:Assault_on_Dragonstone,:Battle_of_Summerhall
8522	2	1	0	( first episode is Walk of Punishment and died in Sack of Astapor for second side )	:Walk_of_Punishment,:Sack_of_Astapor	:Greizhen_mo_Ullhor
8523	3	1	1	( whose mother is mentioned is episode The House of Black and White and whose sibling is Lollys Stokeworth )	:Lollys_Stokeworth,:The_House_of_Black_and_White	:Falyse_Stokeworth
8524	2	1	0	( participated as second side in Surrender of Moat Cailin and live in Kingdom of the Iron Islands )	:Surrender_of_Moat_Cailin,:Kingdom_of_the_Iron_Islands	:Ironborn
8525	1	0	0	side one commander of War of Conquest	:War_of_Conquest	:Aegon_I_Targaryen,:Orys_Baratheon,:Visenya_Targaryen,:Rhaenys_Targaryen_(sister_of_Aegon_I),:Edmyn_Tully,:Harlen_Tyrell,:Loren_Lannister,:House_Velaryon
8526	2	1	0	( appeared in The Watchers on the Wall and killed by Mag the Mighty )	:Mag_Mar_Tun_Doh_Weg,:The_Watchers_on_the_Wall	:Cooper
8527	2	1	0	( took place in Riverrun and what is before Standoff at the Great Sept of Baelor )	:Standoff_at_the_Great_Sept_of_Baelor,:Riverrun	:Capture_of_Riverrun
8528	2	0	0	what whose first side is King's Landing is a conflict of	:King's_Landing	:Destruction_of_the_Great_Sept_of_Baelor,:Battle_of_the_Bastards,:Red_Wedding,:Battle_of_the_Blackwater,:Battle_of_Castle_Black,:Battle_of_Ironrath,:Coup_in_Dorne,:Second_Siege_of_Riverrun,:Battle_of_Winterfell,:Assassination_at_Winterfell,:Battle_at_the_Mummer's_Ford,:Assassination_of_Renly_I,:Riot_of_King's_Landing,:Second_Trial_by_Combat_of_Tyrion_Lannister,:Purple_Wedding,:Sack_of_Winterfell,:Assassinations_at_the_Twins,:Battle_of_the_Whispering_Wood,:Execution_of_Eddard_Stark,:Raid_on_Craster's_Keep,:Surrender_of_Moat_Cailin,:Standoff_at_the_Great_Sept_of_Baelor,:Liberation_of_Harrenhal,:Battle_of_the_Green_Fork,:Massacre_in_King's_Landing,:Fall_of_Winterfell,:Battle_of_Stone_Mill,:Assassination_of_Myrcella_Baratheon,:Capture_of_Riverrun,:Battle_of_Oxcross,:Court_trial_of_Tyrion_Lannister,:Battle_of_the_Camps,:Assassination_at_the_Tower_of_the_Hand,:Raid_by_the_Gods_Eye,:Siege_of_Riverrun,:Battle_of_the_Yellow_Fork,:Surrender_of_the_Crag,:Sack_of_Ashemark,:Assault_on_the_Dreadfort,:Raid_on_Torrhen's_Square,:Assassination_of_Balon_Greyjoy,:Second_Battle_of_Deepwood_Motte,:Fall_of_Moat_Cailin,:Liberation_of_Stone_Hedge,:First_Battle_of_Deepwood_Motte,:Kingsmoot,:Liberation_of_Raventree_Hall,:Battle_of_the_Golden_Tooth
8529	3	1	0	whose second side is ( what third side of Siege of Storm's End is and allegiance of Mychal Baratheon )	:Mychal_Baratheon,:Siege_of_Storm's_End	:War_of_the_Five_Kings,:Dance_of_the_Dragons,:Assassination_of_Renly_I
8530	1	0	0	is in King's Landing	:King's_Landing	:Joffrey_Baratheon,:Aerys_II_Targaryen,:Tommen_Baratheon,:Rhaenyra_Targaryen,:Daeron_II_Targaryen,:Aegon_II_Targaryen,:Rhaegar_Targaryen,:Aegon_IV_Targaryen,:Maekar_Targaryen,:Daemon_I_Blackfyre,:Daemon_Targaryen,:Baelor_Targaryen,:Davos_Seaworth,:Viserys_I_Targaryen,:Brynden_Rivers,:Viserys_Targaryen,:Baelor_Targaryen_(son_of_Daeron_II),:Helaena_Targaryen,:Myrcella_Baratheon,:Aerys_I_Targaryen,:Naerys_Targaryen,:Aemond_Targaryen,:Daeron_I_Targaryen,:Aemon,:Daenerys_Targaryen_(daughter_of_Aegon_IV),:Jaehaerys_I_Targaryen,:Rhaella_Targaryen,:Janos_Slynt,:Daena_Targaryen,:Robin_Arryn,:Aegor_Rivers,:Rossart,:Rhaenys_Targaryen_(Queen_Who_Never_Was),:Baratheon_(son_of_Robert),:Aelinor_Targaryen,:Aerion_Targaryen,:Aemon_Targaryen_(Dragonknight),:Jaehaera_Targaryen,:Aegon_Targaryen_(son_of_Rhaegar),:Rhaenys_Targaryen_(daughter_of_Rhaegar),:Rhaegel_Targaryen,:Maelor_Targaryen,:Rhaena_Targaryen_(daughter_of_Aegon_III),:Duncan_Targaryen,:Jaehaerys_Targaryen_(son_of_Aegon_II),:Elaena_Targaryen,:Daeron_Targaryen_(son_of_Aegon_V),:Gendry,:Duncan_the_Tall,:Alysanne_Targaryen,:Aemon_Blackfyre,:Aegon_Blackfyre,:Rhaena_Targaryen_(daughter_of_Aenys),:Aegon_Targaryen_(son_of_Aenys),:Hot_Pie,:Olyvar,:Hallyne,:Lommy,:Armeca
8531	1	0	0	whose second side is Kingsguard	:Kingsguard	:Battle_of_the_Trident,:Massacre_in_the_Red_Keep,:Showdown_at_the_Tower_of_Joy,:Ambush_on_Dragonstone
8532	2	1	0	( whose sibling is The Lord Crow and Fire and Blood is the last of )	:Jeor_Mormont,:Fire_and_Blood	:Maege_Mormont
8533	3	1	1	( what caused death of whose spouse is Ned and sibling of Ryger Rivers )	:Eddard_Stark,:Ryger_Rivers	:Walder_Rivers
8534	1	0	0	whose allegiance is House Targaryen	:House_Targaryen	:Daenerys_Targaryen,:Tyrion_Lannister,:Aerys_II_Targaryen,:Rhaenyra_Targaryen,:Aegon_III_Targaryen,:Daeron_II_Targaryen,:Aegon_II_Targaryen,:Sandbox/Jon_Snow_(Updated),:Theon_Greyjoy,:Rhaegar_Targaryen,:Aegon_IV_Targaryen,:Maekar_Targaryen,:Aegon_I_Targaryen,:Daemon_I_Blackfyre,:Aegon_V_Targaryen,:Viserys_II_Targaryen,:Daemon_Targaryen,:Baelor_Targaryen,:Elia_Martell,:Jorah_Mormont,:Yara_Greyjoy,:Maegor_Targaryen,:Viserys_I_Targaryen,:Daario_Naharis,:Brynden_Rivers,:Viserys_Targaryen,:Varys,:Baelor_Targaryen_(son_of_Daeron_II),:Helaena_Targaryen,:Aerys_I_Targaryen,:Naerys_Targaryen,:Orys_Baratheon,:Aenys_Targaryen,:Lucerys_Velaryon,:Ellaria_Sand,:Alliser_Thorne,:Aemond_Targaryen,:Daeron_I_Targaryen,:Aemon,:Olenna_Tyrell,:Daenerys_Targaryen_(daughter_of_Aegon_IV),:Jaehaerys_I_Targaryen,:Rhaella_Targaryen,:Myriah_Martell,:Daena_Targaryen,:Aegor_Rivers,:Rossart,:Alicent_Hightower,:Rhaenys_Targaryen_(Queen_Who_Never_Was),:Grey_Worm,:Visenya_Targaryen,:Aelinor_Targaryen,:Rhaenys_Targaryen_(sister_of_Aegon_I),:Aerion_Targaryen,:Aemon_Targaryen_(Dragonknight),:Shiera_Seastar,:Jaehaera_Targaryen,:Pycelle,:Aegon_Targaryen_(son_of_Rhaegar),:Rhaenys_Targaryen_(daughter_of_Rhaegar),:Rhaegel_Targaryen,:Doreah,:Hizdahr_zo_Loraq,:Maelor_Targaryen,:Rhaena_Targaryen_(daughter_of_Aegon_III),:Duncan_Targaryen,:Jaehaerys_Targaryen_(son_of_Aegon_II),:Elaena_Targaryen,:Rhaego,:Cassana_Baratheon,:Dyanna_Dayne,:Daeron_Targaryen_(son_of_Aegon_V),:Duncan_the_Tall,:Irri,:Alysanne_Targaryen,:Raymont_Baratheon,:Rakharo,:Rhaena_Targaryen_(daughter_of_Aenys),:Mossador,:Lyonel_Tyrell,:Aegon_Targaryen_(son_of_Aenys),:Hugh_Hammer,:Ulf_the_White,:Lyman_Beesbury,:Qhono,:Malcolm_Branfield,:Missandei,:Jon_Connington,:Aemma_Arryn,:Kovarro,:Hallyne,:Aggo,:Kinvara,:White_Rat,:Branfield_(Lord),:Jaremy_Rykker
8535	1	0	0	is at Craster's Keep	:Craster's_Keep	:Craster,:Gilly,:Sam,:Morag,:Craster's_last_son,:Sissy,:Craster's_younger_wife_(Walk_of_Punishment),:Craster's_wife_3_(Oathkeeper),:Craster's_wife_2_(Oathkeeper),:Craster's_wife_(Walk_of_Punishment)
8536	2	0	0	whose last was episode Doreah first appeared in	:Doreah	:Lady,:Nymeria_(direwolf),:Mikken
8537	1	0	0	what Hoster Tully is the side one commander of	:Hoster_Tully	:Robert's_Rebellion,:Battle_of_the_Trident,:Battle_of_the_Bells,:War_of_the_Ninepenny_Kings
8538	3	1	1	( side two participant of what is after Skirmish at the Tuttle Farm and child of Branfield )	:Skirmish_at_the_Tuttle_Farm,:Branfield_(Lord)	:Elissa_Forrester
8539	1	0	0	those allied with The White Wolf	:Jon_Snow	:Melisandre,:Tormund,:Ghost,:Dim_Dalba
8540	1	0	0	whose father is The Red Viper of Dorne	:Oberyn_Martell	:Tyene_Sand,:Nymeria_Sand,:Obara_Sand,:Obella_Sand,:Loreza_Sand,:Dorea_Sand,:Elia_Sand,:Sarella_Sand
8541	3	0	0	those allied with allegiance of are of Ironborn culture	:Ironborn	:Daenerys_Targaryen,:Eddard_Stark,:Jon_Snow,:Tyrion_Lannister,:Ramsay_Bolton,:Aerys_II_Targaryen,:Robb_Stark,:Arya_Stark,:Rhaenyra_Targaryen,:Sansa_Stark,:Roose_Bolton,:Bran_Stark,:Aegon_III_Targaryen,:Daeron_II_Targaryen,:Aegon_II_Targaryen,:Sandbox/Jon_Snow_(Updated),:Theon_Greyjoy,:Rhaegar_Targaryen,:Aegon_IV_Targaryen,:Maekar_Targaryen,:Aegon_I_Targaryen,:Daemon_I_Blackfyre,:Balon_Greyjoy,:Aegon_V_Targaryen,:Catelyn_Stark,:Viserys_II_Targaryen,:Daemon_Targaryen,:Rickard_Karstark,:Baelor_Targaryen,:Rickon_Stark,:Elia_Martell,:Jorah_Mormont,:Davos_Seaworth,:Yara_Greyjoy,:Edmure_Tully,:Maegor_Targaryen,:Viserys_I_Targaryen,:Daario_Naharis,:Brynden_Rivers,:Viserys_Targaryen,:Varys,:Baelor_Targaryen_(son_of_Daeron_II),:Helaena_Targaryen,:Aerys_I_Targaryen,:Naerys_Targaryen,:Orys_Baratheon,:Aenys_Targaryen,:Lucerys_Velaryon,:Ellaria_Sand,:Brienne_of_Tarth,:Alliser_Thorne,:Aemond_Targaryen,:Daeron_I_Targaryen,:Aemon,:Lyanna_Stark,:Olenna_Tyrell,:Rickard_Stark,:Daenerys_Targaryen_(daughter_of_Aegon_IV),:Qyburn,:Jaehaerys_I_Targaryen,:Rhaella_Targaryen,:Brandon_Stark_(son_of_Rickard),:Tormund,:Walda_Bolton,:Myriah_Martell,:Benjen_Stark,:Daena_Targaryen,:Aegor_Rivers,:Rossart,:Jon_Umber_(Greatjon),:Hodor,:Alicent_Hightower,:Joffrey_Velaryon,:Harrion_Karstark,:Rhaenys_Targaryen_(Queen_Who_Never_Was),:Harald_Karstark,:Grey_Worm,:Jacaerys_Velaryon,:Maege_Mormont,:Rodrik_Greyjoy,:Rodrik_Cassel,:Visenya_Targaryen,:Maron_Greyjoy,:Euron_Greyjoy,:Aelinor_Targaryen,:Rhaenys_Targaryen_(sister_of_Aegon_I),:Torrhen_Whitehill,:Aerion_Targaryen,:Aemon_Targaryen_(Dragonknight),:Shiera_Seastar,:Dagmer,:Jaehaera_Targaryen,:Bolton_(son_of_Roose),:Robett_Glover,:Pycelle,:Osha,:Aegon_Targaryen_(son_of_Rhaegar),:Rhaenys_Targaryen_(daughter_of_Rhaegar),:Rhaegel_Targaryen,:Torrhen_Karstark,:Doreah,:Talisa_Stark,:Cregan_Stark,:Hizdahr_zo_Loraq,:Jon_Umber_(Smalljon),:Lyanna_Mormont,:Maelor_Targaryen,:Laenor_Velaryon,:Myranda,:Rhaena_Targaryen_(daughter_of_Aegon_III),:Duncan_Targaryen,:Jaehaerys_Targaryen_(son_of_Aegon_II),:Elaena_Targaryen,:Rhaego,:Howland_Reed,:Jojen_Reed,:Cassana_Baratheon,:Podrick_Payne,:Dyanna_Dayne,:Brandon_Stark_(the_Builder),:Daeron_Targaryen_(son_of_Aegon_V),:Duncan_the_Tall,:Meera_Reed,:Alannys_Greyjoy,:Irri,:Alysanne_Targaryen,:Galbart_Glover,:Torrhen_Stark,:Raymont_Baratheon,:Rakharo,:Wendel_Manderly,:Rhaena_Targaryen_(daughter_of_Aenys),:Aeron_Greyjoy,:Harren_Hoare,:Mossador,:Corlys_Velaryon,:Lyonel_Tyrell,:Adrack_Humble,:Lorren,:Bastard's_girls,:Locke,:Jack,:Aegon_Targaryen_(son_of_Aenys),:Billy,:Winterfell_shepherd,:Hugh_Hammer,:Ulf_the_White,:Ralf_Kenning,:Karlon_Stark,:Jory_Cassel,:Cley_Cerwyn,:Lyman_Beesbury,:Domeric_Bolton,:Old_Nan,:Qhono,:Malcolm_Branfield,:Drennan,:Mordane,:Bolton_general,:Vayon_Poole,:Missandei,:Jon_Connington,:Aemma_Arryn,:Kovarro,:Hallyne,:Urzen,:Harwyn_Hoare,:Gelmarr,:Aggo,:Tansy,:Unnamed_miller's_wife,:Varly,:Palla,:Osric_Stark,:Wyman_Manderly,:Old_woman,:Farlen,:Jacks,:Simpson,:Vickon_Greyjoy,:Kinvara,:Bolton_officer,:Gordy,:Dalton_Greyjoy,:Qhorwyn_Hoare,:White_Rat,:Branfield_(Lord),:Syrio_Forel,:Tom,:Mikken,:Jaremy_Rykker
8542	1	0	0	those allied with House Stark	:House_Stark	:Eddard_Stark,:Jon_Snow,:Robb_Stark,:Arya_Stark,:Sansa_Stark,:Roose_Bolton,:Bran_Stark,:Sandbox/Jon_Snow_(Updated),:Theon_Greyjoy,:Catelyn_Stark,:Rickard_Karstark,:Rickon_Stark,:Davos_Seaworth,:Edmure_Tully,:Brienne_of_Tarth,:Lyanna_Stark,:Rickard_Stark,:Brandon_Stark_(son_of_Rickard),:Tormund,:Benjen_Stark,:Jon_Umber_(Greatjon),:Hodor,:Harrion_Karstark,:Maege_Mormont,:Rodrik_Cassel,:Robett_Glover,:Osha,:Torrhen_Karstark,:Talisa_Stark,:Cregan_Stark,:Jon_Umber_(Smalljon),:Lyanna_Mormont,:Howland_Reed,:Jojen_Reed,:Podrick_Payne,:Brandon_Stark_(the_Builder),:Meera_Reed,:Galbart_Glover,:Torrhen_Stark,:Wendel_Manderly,:Bastard's_girls,:Jack,:Billy,:Winterfell_shepherd,:Karlon_Stark,:Jory_Cassel,:Cley_Cerwyn,:Old_Nan,:Mordane,:Vayon_Poole,:Varly,:Palla,:Osric_Stark,:Wyman_Manderly,:Old_woman,:Farlen,:Jacks,:Syrio_Forel,:Tom,:Mikken
8543	2	1	0	( father of Meera Reed and what caused death of Arthur Dayne )	:Meera_Reed,:Arthur_Dayne	:Howland_Reed
8544	2	1	0	( what followed Assassination at Winterfell and what is before Assassination of Balon Greyjoy )	:Assassination_of_Balon_Greyjoy,:Assassination_at_Winterfell	:Second_Battle_of_Deepwood_Motte
8545	1	0	0	Jonos Bracken appeared in	:Jonos_Bracken	:Fire_and_Blood
8546	2	1	0	( side two commander of War of the Ninepenny Kings and whose title is King of the Andals, the Rhoynar, and the First Men )	:King_of_the_Andals,_the_Rhoynar,_and_the_First_Men,:War_of_the_Ninepenny_Kings	:Maelys_Blackfyre
8547	1	0	0	what caused death of The Tickler	:The_Tickler	:Jaqen_H'ghar
8548	2	1	0	( populated by Free Folk and capital is Winterfell )	:Winterfell,:Free_Folk	:The_North,:Kingdom_of_the_North
8549	2	0	0	those allied with who appeared in Season 3	:Season_3	:Barristan_Selmy,:Jorah_Mormont,:Summer,:Melisandre,:Tormund,:Ghost,:Shaggydog,:Grey_Wind,:Lady,:Drogon,:Morag,:Viserion,:Rhaegal,:Styr,:Sissy,:Podrick_Payne,:Craster's_younger_wife_(Walk_of_Punishment),:Nymeria_(direwolf),:Karsi,:Ros,:Loboda,:Craster's_wife_3_(Oathkeeper),:Bastard's_girls,:Craster's_wife_2_(Oathkeeper),:Dim_Dalba,:Timett,:Craster's_wife_(Walk_of_Punishment),:Mhaegen,:Marei,:Chella,:Unidentified_handmaiden,:Ornela,:Armeca,:Erryk_Cargyll
